genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
"['chunchaca', 'cumbia sonidera']",Chico Che y La Crisis,0.557,0.754,161787.0,0.638,0.0,0.0583,-10.216,0.263,146.02100000000004,0.964,37.0,5,1,2
"['chillhop', 'lo-fi beats']",Wun Two,0.7602,0.7667999999999999,115495.8,0.3884000000000001,0.8438000000000001,0.114,-11.4976,0.17026,82.4576,0.5940000000000001,56.6,6,1,10
[Unknown],Gerry Mulligan Band,0.7215999999999999,0.4951999999999999,370410.6,0.3782,0.0800118,0.3353200000000001,-12.0552,0.06316,113.4564,0.7610000000000001,1.2,10,1,10
['chopped and screwed'],Chris Ward,0.0209,0.659,327200.0,0.7140000000000001,0.0,0.191,-6.553999999999999,0.3720000000000001,143.988,0.635,33.0,8,0,2
"['detroit hip hop', 'hip pop', 'pop r&b', 'trap queen']",Kash Doll,0.08504,0.7556,214618.0,0.4558,0.0002712,0.0969999999999999,-8.6024,0.4676,82.53139999999998,0.478,64.0,1,0,5
"['arkansas country', 'outlaw country']",Johnny Cash,0.6882964373232788,0.6207587181903864,164491.50612629595,0.4434616399622997,0.0176300947125353,0.2398430725730443,-11.66313666352495,0.0959924599434493,114.5084363807728,0.6722769085768148,26.91423185673893,10,1,1061
"['chamber choir', 'choral', 'classical performance', 'german choir']",RIAS Kammerchor,0.9619655172413796,0.3043172413793104,277263.4827586207,0.3080082758620691,0.1160030637931034,0.2433586206896552,-13.855413793103445,0.0468482758620689,103.75734482758617,0.2061379310344827,2.6206896551724137,10,1,29
"['chicago drill', 'chicago rap', 'drill', 'trap']",Lil Reese,0.001326,0.7973333333333333,274991.0,0.7336666666666667,0.0,0.0909333333333333,-4.854,0.0643666666666666,131.33966666666666,0.363,59.33333333333334,2,1,3
"['north carolina hip hop', 'trap']",DJ Luke Nasty,0.0143,0.743,219512.0,0.6509999999999999,0.0,0.079,-5.974,0.0646,82.022,0.467,51.0,6,1,2
"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",Culture Beat,0.0403683333333333,0.6823333333333333,305244.66666666674,0.9673333333333332,0.1101,0.2303333333333333,-8.512333333333332,0.0397666666666666,132.86933333333334,0.444,59.33333333333334,9,0,6
"['broadway', 'show tunes']",Faith Prince,0.8029999999999999,0.578,220000.0,0.124,2.05e-06,0.867,-19.085,0.382,91.749,0.32,31.0,1,1,2
"['indie pop', 'indie rock', 'philly indie', 'shimmer pop']",Vacationer,0.1,0.515,204032.0,0.79,0.000266,0.192,-4.64,0.0665,94.992,0.6409999999999999,43.0,8,1,2
[Unknown],Craig Dunlop,0.826,0.634,234790.0,0.373,0.0687,0.163,-8.993,0.0308,104.94,0.552,0.0,0,1,2
[Unknown],Steam,0.0171,0.6729999999999999,249507.0,0.843,1.01e-05,0.305,-9.561,0.0379,115.658,0.398,47.0,7,1,2
"['contemporary gospel', 'praise']",Harvey Watkins Jr.,0.134,0.546,288560.0,0.944,0.0,0.662,-9.114,0.0911,113.475,0.733,24.0,0,1,2
"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",Whitesnake,0.0620335862068965,0.4132068965517241,279636.3103448276,0.7923448275862071,0.0015416906896551,0.1859448275862068,-8.353275862068966,0.0551310344827586,122.7179310344828,0.3926206896551725,32.93103448275862,9,1,58
[Unknown],Barbara Ames,0.9505,0.3625,150580.0,0.08055,4.735e-06,0.2239999999999999,-18.69400000000001,0.04585,148.09,0.3445,11.5,5,1,2
"['alternative country', 'country rock', 'folk', 'indie folk', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country', 'traditional folk']",Hayes Carll,0.3218266666666666,0.505,225106.66666666663,0.627,2.707333333333333e-05,0.2683333333333333,-6.3,0.0362333333333333,134.97199999999995,0.5906666666666667,47.66666666666666,4,0,6
['pop'],M. Maggie,0.354,0.794,179658.0,0.476,0.00307,0.332,-4.337,0.0558,129.827,0.471,59.0,2,0,1
"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'modern country rock']",Jana Kramer,0.1954333333333332,0.484,212764.33333333328,0.6726666666666666,5e-06,0.1933333333333333,-4.1786666666666665,0.0370666666666666,153.76700000000002,0.3796666666666666,52.66666666666666,0,1,6
"['early reggae', 'reggae', 'rock steady', 'ska', 'ska revival', 'traditional ska']",Derrick Morgan,0.397,0.8390000000000001,189773.0,0.529,0.0625,0.0802,-9.429,0.172,131.828,0.968,35.0,0,1,2
[Unknown],Nelly Kokinos,0.994,0.303,188467.0,0.108,0.877,0.0805,-27.433000000000003,0.0473,126.931,0.18,62.0,9,0,2
"['latin christian', 'latin worship']",Marcos Witt,0.5449450000000001,0.4912000000000001,260719.8,0.447475,0.0048960775,0.50071,-12.582299999999998,0.049615,119.0191,0.302965,46.85,2,1,40
[Unknown],Jean Chapel,0.322,0.521,110361.0,0.541,0.0,0.0561,-8.321,0.0419,169.766,0.8320000000000001,5.0,1,1,2
[Unknown],Louis Armstrong & His Sebastian New Cotton Club Orchestra,0.9842727272727272,0.5517272727272726,196078.81818181815,0.2144545454545454,0.3008554545454546,0.1672727272727273,-13.81818181818182,0.0591181818181818,97.34736363636362,0.4747272727272728,7.363636363636362,3,1,22
"['gospel', 'naija worship']",William Murphy,0.3635,0.406,298466.5,0.6115,0.0,0.5190000000000001,-7.819000000000001,0.0941,103.0605,0.354,46.5,7,1,4
"['instrumental bluegrass', 'progressive bluegrass']",Mark Howard,0.112,0.6890000000000001,170413.0,0.45,0.0,0.116,-10.365,0.068,106.814,0.607,28.0,4,1,1
"['arkansas country', 'classic country pop']",David Frizzell,0.4288,0.624,232317.0,0.4376,0.0,0.2668,-12.4524,0.1369999999999999,116.8844,0.733,48.8,7,1,5
[Unknown],S. R. (Shiyali Ramamrita) Ranganathan,0.986,0.619,361373.0,0.034,1.8e-06,0.124,-24.086,0.476,80.956,0.596,0.0,6,1,2
['florida rap'],Bushy,0.581,0.7340000000000001,282360.0,0.495,0.165,0.127,-11.024,0.0377,92.02,0.505,33.0,1,1,2
"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",Christina Aguilera,0.3199520425531916,0.5750106382978726,232839.30851063828,0.6274680851063831,0.0011866362765957,0.2428308510638297,-5.846968085106381,0.0947414893617021,123.22321276595748,0.437689361702128,56.63829787234042,8,1,94
"['hip hop', 'rap', 'underground hip hop']",Beast Coast,0.003,0.784,133053.0,0.606,0.0,0.101,-7.726,0.125,118.965,0.267,60.0,2,1,1
[Unknown],Georgia Tom,0.995,0.728,195827.0,0.204,0.00891,0.259,-12.197,0.0659,119.003,0.655,0.0,0,1,2
"['alternative metal', 'hard rock', 'metal', 'rock']",Danzig,0.0339503076923076,0.4641923076923077,267985.6153846154,0.6459615384615384,0.0910433423076923,0.190376923076923,-10.06523076923077,0.0641153846153846,134.9140384615385,0.2778423076923077,41.46153846153846,9,1,52
"['big beat', 'downtempo', 'electronica', 'ninja', 'nu jazz', 'trip hop', 'turntablism']",The Herbaliser,0.0475,0.7809999999999999,216001.0,0.18,0.923,0.229,-9.52,0.0719,89.994,0.189,51.0,1,1,2
"['indie poptimism', 'modern rock', 'pop']",Eden Project,0.4965,0.5369999999999999,261616.0,0.5335,0.0,0.4915,-7.1915,0.07155,114.469,0.256,57.5,11,0,4
"['j-pop', 'japanese singer-songwriter']",Utada,0.0458549999999999,0.4595,268600.0,0.7935,0.0002105,0.116,-6.3635,0.05195,109.126,0.2575,47.5,1,0,4
"['cowboy western', 'traditional country', 'western swing']",Hank Thompson,0.7286451612903229,0.5889354838709678,161765.38709677418,0.4611612903225808,8.15741935483871e-06,0.1635967741935483,-9.576580645161286,0.0481387096774193,122.11525806451613,0.706548387096774,14.161290322580646,10,1,31
"['torch song', 'vaudeville', 'vintage jazz']",Sophie Tucker,0.978,0.7170000000000001,186178.0,0.1369999999999999,0.0,0.384,-10.949000000000002,0.149,120.821,0.422,0.0,8,1,2
[Unknown],Brancato,0.977,0.629,159307.0,0.175,1.52e-06,0.145,-17.086,0.115,106.183,0.434,0.0,4,1,2
"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'stride', 'swing', 'vocal jazz']",Lester Young,0.9187310924369746,0.5563109243697483,239825.9831932773,0.2813084033613445,0.5828882521008407,0.1391588235294116,-14.456159663865552,0.0608478991596638,125.65230252100838,0.640294117647059,12.521008403361346,0,1,119
"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp and holler']",Bleachers,0.1425738571428571,0.5675714285714287,195859.1428571429,0.7490000000000002,0.0113938657142857,0.2187142857142856,-7.654571428571428,0.0745285714285714,144.23857142857145,0.4064285714285714,59.42857142857143,9,1,14
"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country dawn', 'country road']",Terri Clark,0.1511374999999999,0.627375,198073.25,0.7597499999999997,0.0,0.1617,-5.799500000000001,0.0341,123.01024999999998,0.6689999999999999,40.0,10,1,16
"['honky tonk', 'rockabilly', 'western swing']",Webb Pierce,0.8384,0.5115999999999999,139571.6,0.35,0.003026,0.276,-10.2862,0.03134,104.913,0.7230000000000001,25.2,4,1,10
"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop']",Bishop Briggs,0.182,0.6285000000000001,223360.0,0.6409999999999999,1.485e-06,0.13345,-5.4085,0.0668499999999999,107.27549999999997,0.4495,70.5,2,0,4
[Unknown],President Franklin Delano Roosevelt,0.8828000000000001,0.6697,1669801.9,0.22688,0.1595699999999999,0.33313,-15.493500000000004,0.7708000000000002,97.6871,0.4795999999999999,0.0,11,1,20
"['alternative rock', 'art rock', 'dance rock', 'experimental', 'industrial', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",Public Image Ltd.,0.0348211647619047,0.4712857142857143,341153.0,0.7037142857142857,0.1930323676190476,0.2651904761904762,-11.296047619047618,0.0482809523809523,121.59123809523804,0.6186190476190477,29.714285714285715,0,1,21
"['c-pop', 'classic cantopop', 'classic mandopop', 'taiwan campus folk', 'vintage chinese pop']",張艾嘉,0.8006666666666667,0.64,233631.0,0.254,0.0002914666666666,0.1032333333333333,-14.843333333333335,0.0316,109.42566666666669,0.4466666666666667,38.0,7,1,6
"['contemporary country', 'redneck']",Taylor Ray Holbrook,0.2322700000000001,0.6115,197565.7,0.6823,0.0,0.1207099999999999,-5.8286,0.0696999999999999,124.12959999999998,0.5027,59.0,11,1,10
"['corrido', 'norteno', 'norteno-sax', 'nuevo regional mexicano', 'regional mexican']",La Fiera de Ojinaga,0.265,0.725,184728.0,0.863,0.0,0.381,-3.707500000000002,0.037,118.6725,0.8959999999999999,59.5,10,1,4
"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly', 'surf music']",Sam The Sham & The Pharaohs,0.72,0.6689999999999999,151013.5,0.4825,1.83e-06,0.1231,-10.733,0.04375,131.45850000000002,0.5485,48.5,7,1,4
"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'jazz rock', 'mellow gold', 'psychedelic rock', 'soft rock', 'symphonic rock']","Blood, Sweat & Tears",0.4611214285714286,0.4400714285714288,255561.9285714285,0.4915357142857141,0.1226783671428571,0.3149714285714286,-10.910464285714284,0.0621285714285714,100.1098214285714,0.5032035714285713,29.67857142857143,7,1,56
"['chicago rap', 'trap']",Family,0.8140000000000001,0.63,260893.0,0.244,0.00145,0.103,-17.132,0.0262,81.07300000000002,0.578,33.0,9,0,2
['rap rock'],Everlast,0.0650035294117647,0.6688235294117648,265072.35294117645,0.7061764705882353,0.0347102352941176,0.1545294117647059,-6.247352941176469,0.0598882352941176,101.49376470588236,0.4751176470588235,49.352941176470594,7,1,17
['white noise'],Noise Sleep Loops,0.00212,0.0,304880.0,2.01e-05,0.905,0.429,-18.756,0.0,0.0,0.0,60.0,1,1,2
['eurobeat'],Max Coveri,0.00482,0.541,283833.0,0.931,0.0127,0.0919,-5.484,0.0416,158.517,0.86,64.0,1,1,2
"['country rap', 'redneck']",Mini Thin,0.3025,0.677,228297.5,0.6305000000000001,0.0,0.1884,-11.6055,0.3335,128.17650000000003,0.5785,45.0,2,1,4
[Unknown],Nine One One,0.0161,0.534,216107.0,0.825,0.0,0.101,-5.229,0.036,135.945,0.279,61.0,7,1,2
"['east coast reggae', 'jam band', 'ny roots', 'reggae rock']",Giant Panda Guerilla Dub Squad,0.0952,0.618,255587.0,0.628,0.000263,0.157,-8.498,0.0864,86.883,0.862,47.0,1,1,2
['bubblegum pop'],Jim Stafford,0.546,0.6355000000000001,191970.25,0.4829999999999999,0.0002369275,0.201,-12.268250000000002,0.067425,135.23825,0.63425,33.75,7,1,8
['uk pop punk'],Victor Lane,0.9945,0.6605000000000001,137380.0,0.07525,0.9125,0.107,-21.089,0.1259,133.51649999999998,0.6960000000000001,0.0,3,1,4
[Unknown],Z.Kwartin,0.9814285714285712,0.2691428571428572,284857.0,0.0966285714285714,0.2388064285714285,0.1374285714285714,-16.803428571428572,0.0385714285714285,87.35085714285717,0.0898857142857142,1.0,9,0,14
[Unknown],Hansraj Behl,0.955,0.31,181733.0,0.232,0.0,0.194,-11.053,0.0379,88.635,0.456,0.0,7,1,2
"['classical baritone', 'opera']",Simon Keenlyside,0.986,0.379,295973.0,0.251,0.0122,0.094,-15.488,0.0991,73.316,0.335,46.0,0,1,1
"['adult standards', 'bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",Erro,0.7120000000000001,0.762,217933.0,0.5660000000000001,1.22e-06,0.0843,-7.497000000000001,0.0581,92.54,0.708,39.0,1,0,2
['vintage chanson'],Jeanne Aubert,0.912,0.5940000000000001,189913.5,0.244,0.1975,0.1385,-15.284,0.1426,119.1835,0.648,0.0,7,1,4
[Unknown],Joe Wong and Tom Brown,0.23,0.618,263227.0,0.741,0.0,0.184,-4.769,0.027,114.597,0.423,37.0,7,0,2
"['dmv rap', 'hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Cordae,0.1017927272727272,0.7331818181818182,202104.0909090909,0.6108181818181818,2.1090909090909093e-06,0.1715818181818181,-6.693545454545455,0.2745454545454545,139.71527272727272,0.4295454545454546,68.0909090909091,8,0,11
"['cancion melodica', 'copla', 'pop romantico', 'spanish pop']",Isabel Pantoja,0.4952,0.5502,279525.4,0.3496000000000001,0.000305636,0.2562,-12.6044,0.04954,102.4172,0.4902000000000001,52.2,5,1,10
[Unknown],X-Beat,0.176,0.67,285613.0,0.6659999999999999,0.879,0.103,-10.345999999999998,0.0557,140.042,0.557,0.0,4,0,1
[Unknown],Dick McDonough,0.937,0.637,186553.5,0.5525,0.8445,0.0572,-10.9055,0.05765,109.632,0.9065,9.0,5,1,2
['pop'],Ellise,0.5710000000000001,0.698,190000.0,0.611,5.3e-06,0.0587,-6.754,0.0686,130.09799999999998,0.507,69.0,10,0,2
"['alternative r&b', 'indie r&b', 'indie soul']",Phony Ppl,0.547,0.706,331827.0,0.483,1.94e-06,0.136,-7.9289999999999985,0.0393,92.002,0.6629999999999999,64.0,1,1,2
[Unknown],Kandi,0.0661,0.8590000000000001,243533.0,0.622,0.0,0.0394,-8.196,0.0445,134.007,0.433,55.0,11,1,2
"['afrofuturism', 'hip hop']",Thunder,0.1216783125,0.320375,425330.25,0.7901875,0.007670566875,0.7124375000000001,-8.7134375,0.06231875,122.0410625,0.3549874999999998,9.25,7,1,32
['sleep'],Sample Rain Library,0.13025,0.16175,224195.75,0.2924474999999999,0.93475,0.688,-19.19175,0.070375,92.3235,0.010155,65.0,2,0,8
"['dirty south rap', 'gangster rap', 'houston rap']",ABN,0.160175,0.7572500000000001,300163.25,0.7252500000000001,0.0,0.2227500000000001,-6.952000000000001,0.19,137.14249999999998,0.54975,42.0,4,0,8
[Unknown],Jezzabell Doran,0.0335,0.53,209377.0,0.688,4.91e-05,0.0886,-7.482,0.1689999999999999,175.13,0.389,55.0,9,0,2
"['pop r&b', 'pop rap']",Mindless Behavior,0.205,0.5910000000000001,243164.33333333328,0.735,0.0,0.1066666666666666,-4.837666666666666,0.0824,130.55833333333334,0.31,49.0,11,1,3
"['argentine rock', 'latin rock', 'rock en espanol', 'rock nacional']",Almendra,0.736,0.422,270613.5,0.3475,0.0012499999999999,0.1006,-9.575,0.03705,127.0345,0.5999999999999999,48.5,7,1,4
[Unknown],October Country,0.20462,0.5022,144298.6,0.6348,0.001796844,0.18214,-7.717,0.03272,114.5466,0.7656000000000001,29.6,7,1,10
[Unknown],Νίκος Τζουγάνος,0.972,0.4293333333333333,197697.66666666663,0.3626666666666667,0.7520000000000001,0.1356666666666666,-11.444333333333333,0.0427333333333333,122.276,0.9033333333333332,0.0,11,1,3
['classical tenor'],Heinz Zednik,0.932,0.467,249240.0,0.237,0.000116,0.151,-17.067999999999998,0.1639999999999999,107.11,0.23,52.0,7,0,1
"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'german techno', 'melbourne bounce international', 'pop dance', 'pop rap']",Cascada,0.02046,0.6664285714285715,205952.57142857145,0.8985714285714285,0.01024829,0.2967142857142857,-5.574714285714285,0.0677,137.168,0.6072857142857143,48.57142857142857,0,1,14
[Unknown],Abby Newton,0.7709999999999999,0.414,213400.0,0.37,0.907,0.111,-17.827,0.0345,108.59,0.789,34.0,0,1,2
[Unknown],Laura Whiteside,0.322,0.399,189413.0,0.8220000000000001,9.14e-06,0.084,-1.528,0.0524,100.013,0.236,55.0,4,1,2
['rosary'],Dan Schutte,0.7790000000000001,0.3335,219820.0,0.2005,5.350000000000001e-05,0.2403,-13.6355,0.02895,80.702,0.3105,31.5,7,1,4
['future funk'],glue70,0.0734,0.964,106154.0,0.6579999999999999,0.0348,0.0706,-6.896,0.22,104.024,0.731,56.0,0,1,2
"['opm', 'pinoy rock']",6cyclemind,0.4430000000000001,0.7175,295993.0,0.4735,0.00158574,0.131,-8.5365,0.03095,97.2875,0.47,57.5,3,1,4
['orchestral performance'],Maurice Abravanel,0.9341875,0.367875,163875.75,0.282875,0.16410259375,0.3307562500000001,-12.650999999999998,0.0532124999999999,113.2370625,0.3176625,3.25,5,1,32
"['jazz fusion', 'jazz guitar', 'neo classical metal']",Allan Holdsworth,0.0278,0.479,296012.0,0.622,0.000608,0.283,-10.638,0.0724,124.913,0.504,31.0,2,1,2
[Unknown],Marjorie Hughes,0.9415,0.7835,163880.0,0.23,0.0005035,0.1649999999999999,-13.047999999999998,0.0338,135.785,0.742,24.5,10,0,4
"['post-disco', 'post-disco soul']",High Fashion,0.2215,0.7665000000000001,337271.0,0.7525,0.0013295,0.29495,-8.962,0.0591,119.931,0.8705,33.0,7,1,4
"['deathcore', 'melodic metalcore', 'metalcore', 'nu metal']",Bleeding Through,0.000399,0.294,297173.0,0.913,0.000261,0.105,-6.7570000000000014,0.173,115.109,0.229,40.0,11,0,2
[Unknown],Naresh Bhattacharya,0.991,0.284,185396.0,0.131,0.7829999999999999,0.112,-17.55,0.0386,76.45,0.221,0.0,11,1,1
"['classical era', 'early romantic era', 'german romanticism']",Ferdinand Ries,0.977,0.539,149613.0,0.154,0.00697,0.114,-15.959,0.0575,79.413,0.604,0.0,4,1,1
"['country', 'country rock', 'nashville sound', 'traditional folk']",Loretta Lynn,0.6786080645161291,0.6193064516129031,152813.59677419355,0.4481096774193549,0.0118402280645161,0.1440096774193548,-9.831483870967745,0.0417693548387096,114.7966612903226,0.7179516129032261,33.54838709677419,1,1,62
"['christian indie', 'christian uplift', 'indiecoustica', 'roots worship']",Kings (MHM),0.0282,0.504,296800.0,0.563,4.4e-05,0.0961,-7.354,0.0323,143.876,0.334,50.0,9,1,2
[Unknown],Tony Mordente,0.6986666666666667,0.618,254462.33333333328,0.4586666666666666,0.0,0.425,-9.393666666666666,0.4466666666666667,121.629,0.8446666666666668,21.33333333333333,1,1,3
['spiritual jazz'],James Spaulding,0.644,0.3426666666666667,362484.33333333326,0.4223333333333333,0.0896666666666666,0.1485333333333333,-13.281666666666665,0.0373333333333333,169.24400000000003,0.276,21.66666666666667,2,0,3
[Unknown],D'Dorian,0.5379999999999999,0.68,186012.0,0.603,0.00108,0.289,-7.713999999999999,0.129,117.992,0.511,22.0,5,0,2
"['alternative metal', 'death metal', 'groove metal', 'rap rock']",Nailbomb,0.000174,0.221,310493.0,0.861,0.0113,0.345,-10.138,0.0678,186.416,0.289,41.0,7,1,2
"['bronx hip hop', 'old school hip hop']",Funky 4 + 1,0.153,0.851,562067.0,0.954,0.0,0.319,-4.994,0.0961,105.406,0.86,33.0,1,1,2
[Unknown],"Orchestra dell'Associazione ""Alessandro Scarlatti"" di Napoli",0.9658181818181816,0.5169999999999999,133076.36363636365,0.2282727272727272,0.0051601981818181,0.4651818181818183,-17.39709090909091,0.3463090909090909,107.49272727272728,0.4710909090909091,0.0,0,1,22
"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'mellow gold', 'soft rock']",Helen Reddy,0.5492892307692308,0.4714769230769231,191267.9384615385,0.4206461538461539,0.0052852538461538,0.1519353846153846,-12.18192307692307,0.0503292307692307,116.6989846153846,0.4781076923076925,35.846153846153854,7,1,65
"['bass music', 'electronic trap']",TNGHT,0.598,0.711,199343.0,0.7609999999999999,0.127,0.134,-7.267,0.233,160.738,0.526,52.0,6,1,1
"['classic opm', 'opm']",Ogie Alcasid,0.612,0.545,268760.0,0.325,0.0,0.136,-9.088,0.0277,129.355,0.102,53.0,0,1,1
['atmosphere'],Pran,0.99525,0.5185,196943.0,0.19575,0.7040000000000001,0.155,-12.72775,0.170325,69.7935,0.53125,0.0,10,1,4
"['australian pop', 'australian rock']",Noiseworks,0.00921,0.439,207133.0,0.677,0.0,0.132,-11.550999999999998,0.0384,111.955,0.364,58.0,4,1,2
[Unknown],Robert Alda,0.8818333333333332,0.3943333333333333,160560.16666666663,0.1178333333333333,0.0001258933333333,0.1394,-21.507,0.0455666666666666,79.55566666666667,0.4893333333333333,8.666666666666666,11,1,6
"['c-pop', 'cantopop', 'classic cantopop']",Chilam,0.281,0.426,251960.0,0.557,2.27e-06,0.243,-5.166,0.0349,134.85399999999998,0.15,42.0,11,1,2
['alternative hip hop'],Charizma,0.0505,0.7440000000000001,247480.0,0.602,6.32e-06,0.111,-8.817,0.0734,83.985,0.606,43.0,10,1,1
['faroese pop'],Teitur,0.875,0.371,171973.0,0.334,0.000255,0.114,-11.127,0.0296,68.721,0.308,37.0,8,1,2
[Unknown],E.D.I.,0.283,0.8740000000000001,230227.0,0.64,2e-06,0.1369999999999999,-4.083,0.306,80.991,0.687,48.0,10,0,1
[Unknown],Tucker Smith,0.662,0.414,261960.0,0.38,1.14e-05,0.0716,-12.193,0.256,82.779,0.353,35.0,7,1,1
"['baton rouge rap', 'chopped and screwed', 'crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'rap', 'southern hip hop', 'trap']",Pimp C,0.04634875,0.7705,299994.9375,0.7023125000000001,0.0686261475,0.27190625,-6.560874999999999,0.1920000000000001,118.0166875,0.4913750000000001,43.875,1,1,16
"['dance pop', 'grime', 'hip house', 'house', 'pop dance', 'tropical house', 'uk dance']",Example,0.002525,0.603,208093.5,0.894,0.0,0.478,-4.4095,0.0723,127.00199999999998,0.6140000000000001,64.0,7,1,4
['orchestral performance'],José Serebrier,0.962,0.107,227013.0,0.0329,0.868,0.0932,-29.429,0.0389,91.64,0.0377,52.0,0,1,2
"['latin jazz', 'modern salsa', 'salsa', 'salsa cubana', 'timba', 'tropical']",Issac Delgado,0.252,0.789,378013.0,0.727,1.04e-05,0.0676,-9.011,0.0578,87.73899999999998,0.961,45.0,0,1,2
"['smooth jazz', 'smooth saxophone']",Steve Cole,0.597,0.6625000000000001,285566.5,0.5005,0.8029999999999999,0.0765499999999999,-8.8875,0.03295,129.94750000000002,0.488,44.5,3,0,4
"['bow pop', 'ethereal wave', 'neoclassical darkwave', 'oceania soundtrack']",Lisa Gerrard,0.7665555555555554,0.1783666666666666,218523.0,0.1273666666666666,0.4961333333333334,0.1185555555555555,-22.07988888888889,0.0393777777777777,97.64277777777778,0.0372666666666666,53.22222222222222,9,1,9
"['chicano rap', 'gangster rap', 'west coast rap']",N2DEEP,0.000167,0.6950000000000001,304320.0,0.428,0.000662,0.10915,-11.02,0.05605,201.7335,0.3139999999999999,46.5,9,1,4
"['bass trap', 'edm', 'electro house', 'electronic trap', 'vapor twitch']",Boombox Cartel,0.0789333333333333,0.6006666666666666,193364.0,0.9083333333333332,1.5400000000000005e-05,0.0897333333333333,-2.131333333333333,0.0868333333333333,143.415,0.526,54.33333333333334,9,0,3
[Unknown],B.G. DeSylva,0.978,0.243,171227.0,0.0506,0.0,0.109,-19.868,0.0325,87.675,0.0356,1.0,5,1,1
['shimmer pop'],High Highs,0.736,0.622,231322.0,0.483,0.00117,0.107,-5.947,0.0283,126.129,0.0922,52.0,2,1,2
[Unknown],Haydeh,0.914,0.369,311327.0,0.46,0.000589,0.2,-9.261,0.0344,78.118,0.619,30.0,7,0,2
"['contemporary country', 'country pop']",Walker McGuire,0.108,0.5479999999999999,219293.0,0.742,0.0,0.0852,-4.757,0.0287,143.966,0.352,59.0,1,1,2
[Unknown],Harendranath Chatterjee,0.9125,0.5489999999999999,177735.0,0.447,0.35695,0.2095,-11.6,0.0416,81.2125,0.7605,0.0,3,1,4
[Unknown],Cassius,0.000286,0.8225,249766.5,0.7905,0.40055,0.12145,-9.741,0.1854,130.064,0.75,51.0,6,1,4
['abstract beats'],D33J,0.7190000000000001,0.44,199709.0,0.242,0.8340000000000001,0.11,-12.307,0.0316,124.968,0.0446,62.0,0,1,1
[Unknown],Hamish Grimes,0.117,0.238,232800.0,0.759,0.0,0.955,-16.005,0.1689999999999999,102.785,0.539,16.0,9,1,1
"['indie anthem-folk', 'indie folk', 'stomp and holler']",John Vincent III,0.633,0.443,256520.0,0.419,0.00183,0.404,-7.975,0.0321,132.204,0.0719,61.0,7,1,2
"['gospel singers', 'gospel soul', 'praise']",The Violinaires,0.32,0.433,204640.0,0.51,0.0,0.0453,-10.867,0.0709,172.765,0.7390000000000001,26.0,5,1,2
"['cumbia andina mexicana', 'cumbia sonidera']",Los Llayras,0.3768,0.7065000000000001,246607.2,0.6113999999999999,0.0001239959999999,0.12297,-8.407799999999998,0.07109,134.9636,0.8629000000000001,48.1,9,1,20
['taiwan campus folk'],陳蘭麗,0.502,0.609,152883.0,0.833,0.0,0.134,-6.261,0.215,154.596,0.718,35.0,0,1,2
"['punk', 'rock']",Sex Pistols,0.0269177210526315,0.2942631578947369,197452.5263157895,0.9390000000000004,0.0390911431578947,0.2343210526315789,-5.915210526315789,0.1073578947368421,144.99042105263158,0.4013157894736843,36.1578947368421,9,1,38
"['indie singer-songwriter', 'swedish synthpop']",Frida,0.0614,0.616,285753.5,0.7909999999999999,0.16125,0.0735,-7.8865,0.0362,108.66400000000002,0.894,41.0,2,0,4
"['latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",Julieta Venegas,0.1362142857142857,0.6762857142857142,227571.33333333328,0.7378571428571429,1.8789523809523807e-05,0.2908095238095238,-5.445380952380952,0.0651523809523809,121.41323809523811,0.7010000000000001,62.523809523809526,9,1,21
"['classic country pop', 'country', 'country dawn', 'mellow gold', 'new wave pop', 'soft rock']",Juice Newton,0.3582,0.4916363636363636,226480.0,0.4960909090909091,0.002355539090909,0.1309181818181818,-10.955545454545453,0.0340363636363636,127.1190909090909,0.5875454545454545,41.45454545454545,7,1,22
